name,points,challenge
LoremIpsum,436,"{'challenge_name': ['Pyshell'], 'challenge_category': ['Misc'], 'challenge_points': ['436'], 'solve_time': ['2025-04-05T15:08:31.543283Z']}"
The Exploiters,417,"{'challenge_name': ['Feedback', 'Mining Mania', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Misc', 'Sanity', 'Rev'], 'challenge_points': ['50', '267', '50', '50'], 'solve_time': ['2025-04-05T22:03:29.033310Z', '2025-04-05T11:29:44.220687Z', '2025-04-05T08:24:46.026103Z', '2025-04-05T08:16:06.852222Z']}"
vortex0710,417,"{'challenge_name': ['Mining Mania', 'Feedback', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Misc', 'Sanity', 'Sanity', 'Rev'], 'challenge_points': ['267', '50', '50', '50'], 'solve_time': ['2025-04-06T01:43:09.097285Z', '2025-04-06T00:52:54.523350Z', '2025-04-05T11:35:41.400953Z', '2025-04-05T10:52:54.894130Z']}"
!!__script_kiddies__!!,404,"{'challenge_name': ['Feedback', 'Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Sanity', 'Web', 'Rev', 'Sanity'], 'challenge_points': ['50', '254', '50', '50'], 'solve_time': ['2025-04-06T02:21:58.860129Z', '2025-04-05T05:46:32.970150Z', '2025-04-05T03:47:23.260584Z', '2025-04-05T03:26:16.692115Z']}"
!!_crypto_envoys_!!,404,"{'challenge_name': ['Feedback', 'Sanity Check', 'Peek a QL', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Sanity', 'Web', 'Rev'], 'challenge_points': ['50', '50', '254', '50'], 'solve_time': ['2025-04-06T02:22:48.225618Z', '2025-04-05T07:30:26.230155Z', '2025-04-05T07:29:57.798778Z', '2025-04-05T07:26:41.423097Z']}"
DIGGAJ,392,"{'challenge_name': ['Fraction Fun', 'On the Clock', 'Sanity Check'], 'challenge_category': ['Rev', 'Misc', 'Sanity'], 'challenge_points': ['50', '292', '50'], 'solve_time': ['2025-04-05T07:36:00.204176Z', '2025-04-05T06:20:13.242127Z', '2025-04-05T04:14:56.939534Z']}"
NahiAatiHacking,392,"{'challenge_name': ['Sanity Check', 'On the Clock', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Misc', 'Rev'], 'challenge_points': ['50', '292', '50'], 'solve_time': ['2025-04-05T08:26:22.615397Z', '2025-04-05T05:50:49.908538Z', '2025-04-05T04:03:14.376840Z']}"
c1pher5layers,392,"{'challenge_name': ['Fraction Fun', 'On the Clock', 'Sanity Check'], 'challenge_category': ['Rev', 'Misc', 'Sanity'], 'challenge_points': ['50', '292', '50'], 'solve_time': ['2025-04-05T13:19:20.242928Z', '2025-04-05T13:05:44.386347Z', '2025-04-05T09:22:55.953282Z']}"
Cryptosseurs,392,"{'challenge_name': ['Fraction Fun', 'On the Clock', 'Sanity Check'], 'challenge_category': ['Rev', 'Misc', 'Sanity'], 'challenge_points': ['50', '292', '50'], 'solve_time': ['2025-04-05T14:00:01.664634Z', '2025-04-05T13:03:36.992068Z', '2025-04-05T12:54:14.701351Z']}"
~cookie~,392,"{'challenge_name': ['Feedback', 'On the Clock', 'Sanity Check'], 'challenge_category': ['Sanity', 'Misc', 'Sanity'], 'challenge_points': ['50', '292', '50'], 'solve_time': ['2025-04-06T02:23:57.252135Z', '2025-04-05T18:56:54.953455Z', '2025-04-05T03:34:15.093037Z']}"
Ninja,367,"{'challenge_name': ['Fraction Fun', 'Mining Mania', 'Sanity Check'], 'challenge_category': ['Rev', 'Misc', 'Sanity'], 'challenge_points': ['50', '267', '50'], 'solve_time': ['2025-04-05T12:40:46.671211Z', '2025-04-05T11:21:42.231894Z', '2025-04-05T05:13:02.470672Z']}"
NCA@Nepal,367,"{'challenge_name': ['Mining Mania', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Misc', 'Rev', 'Sanity'], 'challenge_points': ['267', '50', '50'], 'solve_time': ['2025-04-05T13:48:02.717147Z', '2025-04-05T08:02:08.336728Z', '2025-04-05T05:06:52.849194Z']}"
gultoo,367,"{'challenge_name': ['Mining Mania', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Misc', 'Rev', 'Sanity'], 'challenge_points': ['267', '50', '50'], 'solve_time': ['2025-04-05T14:39:51.467199Z', '2025-04-05T09:55:15.500471Z', '2025-04-05T03:21:13.933979Z']}"
zar3ouna,367,"{'challenge_name': ['Mining Mania', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Misc', 'Rev', 'Sanity'], 'challenge_points': ['267', '50', '50'], 'solve_time': ['2025-04-05T17:03:28.193412Z', '2025-04-05T16:27:53.952787Z', '2025-04-05T16:21:22.820368Z']}"
CyberUNIT,367,"{'challenge_name': ['Mining Mania', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Misc', 'Sanity', 'Rev'], 'challenge_points': ['267', '50', '50'], 'solve_time': ['2025-04-06T02:14:27.333182Z', '2025-04-06T01:32:21.433979Z', '2025-04-06T01:31:06.265081Z']}"
Hackstreet Boys,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T03:42:45.067163Z', '2025-04-05T03:14:20.358409Z', '2025-04-05T02:57:43.731165Z']}"
Cryptic Assasins,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T04:51:13.469692Z', '2025-04-05T03:15:50.063566Z', '2025-04-05T03:09:10.425473Z']}"
VSL_P4rad0x,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T06:11:54.342683Z', '2025-04-05T04:03:09.161949Z', '2025-04-05T03:55:59.917625Z']}"
PivotTable,354,"{'challenge_name': ['Sanity Check', 'Peek a QL', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Web', 'Rev'], 'challenge_points': ['50', '254', '50'], 'solve_time': ['2025-04-05T14:17:17.620761Z', '2025-04-05T07:20:58.885683Z', '2025-04-05T06:35:19.355841Z']}"
heidicxt,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T15:23:14.915845Z', '2025-04-05T10:53:23.710408Z', '2025-04-05T03:21:01.664774Z']}"
akatsuki,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T15:33:08.768919Z', '2025-04-05T12:59:15.616573Z', '2025-04-05T12:49:21.050442Z']}"
CasperX,354,"{'challenge_name': ['Peek a QL', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Web', 'Rev', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T17:36:19.723798Z', '2025-04-05T16:38:25.865907Z', '2025-04-05T16:38:24.380591Z']}"
V1t,354,"{'challenge_name': ['Peek a QL', 'Feedback', 'Sanity Check'], 'challenge_category': ['Web', 'Sanity', 'Sanity'], 'challenge_points': ['254', '50', '50'], 'solve_time': ['2025-04-05T23:06:51.120510Z', '2025-04-05T22:34:43.321175Z', '2025-04-05T04:42:59.959392Z']}"
Flagsomnia,304,"{'challenge_name': ['Peek a QL', 'Sanity Check'], 'challenge_category': ['Web', 'Sanity'], 'challenge_points': ['254', '50'], 'solve_time': ['2025-04-05T03:50:03.882778Z', '2025-04-05T02:32:04.686540Z']}"
Joker,304,"{'challenge_name': ['Peek a QL', 'Fraction Fun'], 'challenge_category': ['Web', 'Rev'], 'challenge_points': ['254', '50'], 'solve_time': ['2025-04-05T09:51:02.929757Z', '2025-04-05T08:31:32.865047Z']}"
Team Spiryt,292,"{'challenge_name': ['On the Clock'], 'challenge_category': ['Misc'], 'challenge_points': ['292'], 'solve_time': ['2025-04-05T09:30:56.234521Z']}"
em0t3t,292,"{'challenge_name': ['On the Clock'], 'challenge_category': ['Misc'], 'challenge_points': ['292'], 'solve_time': ['2025-04-05T14:42:11.762914Z']}"
KXTI_RED,292,"{'challenge_name': ['On the Clock'], 'challenge_category': ['Misc'], 'challenge_points': ['292'], 'solve_time': ['2025-04-05T15:08:55.111149Z']}"
c00c00,254,"{'challenge_name': ['Peek a QL'], 'challenge_category': ['Web'], 'challenge_points': ['254'], 'solve_time': ['2025-04-05T09:34:31.865290Z']}"
exstagium,254,"{'challenge_name': ['Peek a QL'], 'challenge_category': ['Web'], 'challenge_points': ['254'], 'solve_time': ['2025-04-05T17:03:09.103362Z']}"
MrMcAdams,254,"{'challenge_name': ['Peek a QL'], 'challenge_category': ['Web'], 'challenge_points': ['254'], 'solve_time': ['2025-04-05T18:50:48.774942Z']}"
ctfrrteam,150,"{'challenge_name': ['Feedback', 'Fraction Fun', 'Sanity Check'], 'challenge_category': ['Sanity', 'Rev', 'Sanity'], 'challenge_points': ['50', '50', '50'], 'solve_time': ['2025-04-05T22:19:37.087264Z', '2025-04-05T08:26:15.556424Z', '2025-04-05T06:28:37.204485Z']}"
Cy83r_Cru54d3r5,150,"{'challenge_name': ['Feedback', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Sanity', 'Rev'], 'challenge_points': ['50', '50', '50'], 'solve_time': ['2025-04-05T23:21:28.439120Z', '2025-04-05T14:44:59.681744Z', '2025-04-05T10:43:53.060815Z']}"
77n00b5,150,"{'challenge_name': ['Feedback', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Sanity', 'Rev'], 'challenge_points': ['50', '50', '50'], 'solve_time': ['2025-04-05T23:37:36.079210Z', '2025-04-05T23:35:11.565122Z', '2025-04-05T13:38:22.238884Z']}"
Null_Sect0r,150,"{'challenge_name': ['Feedback', 'Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Sanity', 'Rev'], 'challenge_points': ['50', '50', '50'], 'solve_time': ['2025-04-06T01:25:16.923239Z', '2025-04-06T01:23:32.958634Z', '2025-04-06T00:12:50.973484Z']}"
f4n_n3r0,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T03:21:26.043861Z', '2025-04-05T02:36:18.785060Z']}"
404: Flag Not Found,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T05:12:09.419157Z', '2025-04-05T05:05:46.854194Z']}"
ds4x,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T05:37:49.316837Z', '2025-04-05T05:26:25.956003Z']}"
melontusks,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T05:39:04.465464Z', '2025-04-05T04:34:16.248600Z']}"
The Last Of Us,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T06:28:39.555607Z', '2025-04-05T05:35:30.796509Z']}"
fr334aks-mini,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T06:34:45.663168Z', '2025-04-05T06:24:58.275910Z']}"
SK Shieldus EQST CnC,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T06:43:01.665729Z', '2025-04-05T03:11:23.147784Z']}"
amatarasu,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T06:47:28.518679Z', '2025-04-05T06:01:47.081650Z']}"
CJs,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T07:01:05.439636Z', '2025-04-05T06:49:35.262752Z']}"
Team Rait,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T07:42:00.677235Z', '2025-04-05T04:58:24.954242Z']}"
Nights are long sometimes,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T07:58:07.056258Z', '2025-04-05T07:54:43.552541Z']}"
Schrodinger Bears,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T08:05:35.319361Z', '2025-04-05T08:02:14.550660Z']}"
Davidpb,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T08:42:01.875166Z', '2025-04-05T08:35:19.647876Z']}"
pwnmachina,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T08:58:59.866932Z', '2025-04-05T02:57:12.099334Z']}"
Team_fu11_of_3diots,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T08:59:49.747432Z', '2025-04-05T06:03:36.785053Z']}"
Atomic_Pwnz,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:15:31.822342Z', '2025-04-05T02:46:07.146767Z']}"
Smhatre_2005,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:16:55.739317Z', '2025-04-05T08:27:31.347626Z']}"
sudo rm -rf --no-preserve-root /,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:21:21.783130Z', '2025-04-05T09:13:23.300111Z']}"
NullSet,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:23:24.486097Z', '2025-04-05T09:15:07.859695Z']}"
sakana,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:25:09.359812Z', '2025-04-05T08:22:48.680531Z']}"
Iderected,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T09:29:56.320972Z', '2025-04-05T09:19:29.877397Z']}"
n00b Dw4g,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T10:28:19.585642Z', '2025-04-05T10:03:55.641035Z']}"
whitehathacker8181,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T11:41:21.435410Z', '2025-04-05T08:43:21.348385Z']}"
nosleepco,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T14:16:00.855125Z', '2025-04-05T13:59:57.524620Z']}"
otsosint,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T14:31:45.043045Z', '2025-04-05T14:30:46.709695Z']}"
P4rad0x,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T16:21:31.410188Z', '2025-04-05T16:06:57.293341Z']}"
MeghAbhi,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T16:53:05.435565Z', '2025-04-05T09:25:50.138325Z']}"
#MogamiShizuka,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T17:28:01.060440Z', '2025-04-05T17:08:56.609741Z']}"
niralkimummy,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T17:36:38.338676Z', '2025-04-05T17:21:44.243809Z']}"
aa,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T18:14:43.478616Z', '2025-04-05T17:56:20.765245Z']}"
FPTU Ethical Hackers Club,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T18:56:39.984940Z', '2025-04-05T03:22:01.182493Z']}"
Ctrl+Alt+Defeat,100,"{'challenge_name': ['Sanity Check', 'Fraction Fun'], 'challenge_category': ['Sanity', 'Rev'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T20:08:31.702050Z', '2025-04-05T19:43:59.456448Z']}"
Shadow_Soldiers,100,"{'challenge_name': ['Feedback', 'Sanity Check'], 'challenge_category': ['Sanity', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T23:28:37.560993Z', '2025-04-05T04:54:00.525138Z']}"
fzhshzh,100,"{'challenge_name': ['Feedback', 'Sanity Check'], 'challenge_category': ['Sanity', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-05T23:36:37.850972Z', '2025-04-05T07:12:07.042973Z']}"
CR4CK_M3,100,"{'challenge_name': ['Feedback', 'Sanity Check'], 'challenge_category': ['Sanity', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-06T00:10:20.577005Z', '2025-04-06T00:05:40.447979Z']}"
r00t2025,100,"{'challenge_name': ['Fraction Fun', 'Sanity Check'], 'challenge_category': ['Rev', 'Sanity'], 'challenge_points': ['50', '50'], 'solve_time': ['2025-04-06T02:26:36.078584Z', '2025-04-06T01:57:07.446955Z']}"
MENGXINLIN,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T02:32:53.291158Z']}"
Hackers Crew,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T02:36:52.270690Z']}"
noraneco,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T02:40:09.828577Z']}"
Team Name,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T02:53:09.786605Z']}"
bebekZz,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T02:53:54.611046Z']}"
private_users,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:08:28.429942Z']}"
ILikeFreeStuff,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:18:13.829996Z']}"
skibi dih,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:20:11.021610Z']}"
BLUE,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:22:37.451249Z']}"
The Glitch Mob,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:26:26.739190Z']}"
Sudo su,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:27:09.454676Z']}"
CyberCh1ck,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:27:49.417124Z']}"
ZeroMarea,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:40:53.038979Z']}"
Centaurus,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T03:56:32.331307Z']}"
New driver,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T04:13:44.215929Z']}"
KiN3t1cs,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T04:22:38.242261Z']}"
peepo,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T04:25:47.198256Z']}"
No_Name,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T04:44:50.014460Z']}"
@krosh,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T04:49:36.574202Z']}"
CYB3RL3V3L1NG,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:00:59.298043Z']}"
LingGangGu,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:09:38.346381Z']}"
silentzero,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:19:01.445445Z']}"
gataudeh,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:22:08.866967Z']}"
Charon68,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:24:16.853095Z']}"
aditya2006.nair@gmail.com,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T05:39:46.559882Z']}"
ArthaSutra,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:03:00.697783Z']}"
Daemons of hacking,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:13:55.150906Z']}"
MelR00t,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:23:44.782412Z']}"
cyber_appradhis,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:25:49.959061Z']}"
cyberswap3@gmail.com,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:36:48.927235Z']}"
bm,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T06:40:51.992820Z']}"
killswitch,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T07:03:04.236928Z']}"
Hunt3rs,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T07:13:58.730450Z']}"
kaustubhsaraf17@gmail.com,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T07:15:47.126926Z']}"
Ashines,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T07:25:06.930499Z']}"
<..C00kiesInTheSh3ll..>,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T07:43:14.501395Z']}"
Fun:),50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T08:22:10.003098Z']}"
111,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T08:27:57.295977Z']}"
CuberElite,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T08:37:31.248812Z']}"
PacketPirates,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T08:43:14.448255Z']}"
C1PHN3X,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T08:58:31.609641Z']}"
Nc{Cat},50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T09:06:29.979769Z']}"
S3GF4UL7,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T09:14:21.439120Z']}"
Baharmut,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T10:01:37.416201Z']}"
sFccc,50,"{'challenge_name': ['Fraction Fun'], 'challenge_category': ['Rev'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T10:37:39.269101Z']}"
Pa0x73cal,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T11:06:55.008214Z']}"
G3,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T11:09:24.787097Z']}"
0x3RR0R404,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['Sanity'], 'challenge_points': ['50'], 'solve_time': ['2025-04-05T11:14:56.840739Z']}"
