name,points,challenges
hfsudos,314,"{'challenge_name': ['notcrypto', 'sourceless-crypto', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 13:27:05', 'Sun 04:05:28', 'Sat 07:46:23', 'Sat 03:21:29', 'Sat 00:57:37']}"
insert,313,"{'challenge_name': ['pickle-season', 'netmsg-1', 'notcrypto'], 'solve_time': ['Sat 15:52:11', 'Sat 03:44:29', 'Sat 02:28:42']}"
OwlS3c,313,"{'challenge_name': ['mvm', 'curved-mvm', 'notcrypto', 'submission', 'p11n-trophy'], 'solve_time': ['Sat 20:39:49', 'Sat 20:37:37', 'Sat 20:20:40', 'Sat 20:16:51', 'Sat 06:22:02']}"
nol3ptr,305,"{'challenge_name': ['notcrypto', 'curved-mvm', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 04:12:09', 'Sat 03:31:38', 'Sat 01:09:28', 'Sat 00:24:35', 'Sat 00:00:37']}"
TU Delft CTF Team,298,"{'challenge_name': ['mvm', 'babyrng', 'p11n-trophy'], 'solve_time': ['Sat 02:26:37', 'Sat 02:24:32', 'Sat 02:13:16']}"
Euph0r14,290,"{'challenge_name': ['count-the-mvms'], 'solve_time': ['Sat 17:34:29']}"
0bug,289,"{'challenge_name': ['pickle-season', 'devnull-as-a-service', 'submission', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 08:13:34', 'Sat 03:35:38', 'Sat 00:38:11', 'Sat 00:12:21', 'Fri 23:51:18']}"
TeeJay,282,"{'challenge_name': ['notcrypto', 'pickle-season', 'mvm', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sun 20:21:55', 'Sun 03:53:12', 'Sat 21:34:13', 'Sat 21:31:09', 'Sat 20:29:07']}"
vocalhost,280,"{'challenge_name': ['trophy-plus', 'notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 18:56:49', 'Sat 03:38:06', 'Fri 23:58:32', 'Fri 23:39:03']}"
flagbot,279,"{'challenge_name': ['netmsg-2'], 'solve_time': ['Sun 15:42:34']}"
lampa,275,"{'challenge_name': ['submission', 'trophy-plus64', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 20:47:28', 'Sat 19:51:56', 'Sat 19:16:08', 'Sat 02:17:32', 'Fri 23:39:34']}"
yulia,275,"{'challenge_name': ['trophy-plus64', 'submission', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 04:32:32', 'Sun 04:01:38', 'Sat 05:51:20', 'Sat 04:34:46', 'Sat 04:16:21']}"
N2L,274,"{'challenge_name': ['foundations', 'p11n-trophy', 'submission', 'devnull-as-a-service', 'mvm'], 'solve_time': ['Sun 12:36:00', 'Sun 12:31:14', 'Sat 08:29:58', 'Sat 08:24:30', 'Sat 07:33:39']}"
cck,274,"{'challenge_name': ['foundations', 'mvm', 'notcrypto', 'devnull-as-a-service', 'submission'], 'solve_time': ['Sat 15:00:35', 'Sat 15:00:08', 'Sat 14:58:29', 'Sat 14:57:55', 'Sat 14:57:15']}"
我想成为瓦罗兰特高手,274,"{'challenge_name': ['submission', 'devnull-as-a-service', 'secure-sandbox'], 'solve_time': ['Sun 21:56:23', 'Sun 21:54:25', 'Sun 21:35:04']}"
HackPack,273,"{'challenge_name': ['pickle-season', 'submission', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 08:41:59', 'Sat 05:23:37', 'Sat 02:51:33', 'Sat 00:40:03', 'Sat 00:36:08']}"
pony77,272,"{'challenge_name': ['notcrypto', 'man-vs-matrix', 'p11n-trophy', 'mvm', 'foundations'], 'solve_time': ['Sat 22:47:59', 'Sat 04:13:36', 'Sat 03:35:00', 'Sat 00:24:52', 'Sat 00:13:29']}"
jantofix,270,"{'challenge_name': ['kittyconvert', 'devnull-as-a-service'], 'solve_time': ['Sat 23:14:04', 'Sat 01:05:08']}"
nyyyddddn,270,"{'challenge_name': ['pwny-heap', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 21:59:08', 'Sun 20:06:15', 'Sun 17:08:29']}"
Beskonačne rekurzije,267,"{'challenge_name': ['trophy-plus64', 'mvm', 'foundations', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sun 17:08:10', 'Sat 05:19:40', 'Sat 05:11:17', 'Sat 02:14:10', 'Sat 02:03:37']}"
SSPS{CYB3R_T34M},266,"{'challenge_name': ['devnull-as-a-service', 'notcrypto', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 15:16:16', 'Sat 18:42:15', 'Sat 00:31:36', 'Sat 00:21:07', 'Fri 23:35:36']}"
RoyalRoppers,266,"{'challenge_name': ['secure-sandbox', 'devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sun 18:39:45', 'Sat 17:02:20', 'Sat 01:21:54']}"
sylpha,265,"{'challenge_name': ['foundations', 'pickle-season', 'notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 20:29:43', 'Sat 20:21:52', 'Sat 17:26:32', 'Fri 23:50:46', 'Fri 23:48:02']}"
3r0th3r CC,265,"{'challenge_name': ['pickle-season', 'notcrypto', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 20:22:48', 'Sat 19:17:08', 'Sat 19:15:43', 'Fri 23:50:55', 'Fri 23:49:35']}"
kpks,265,"{'challenge_name': ['pickle-season', 'mvm', 'notcrypto', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 19:13:02', 'Sun 05:37:28', 'Sun 05:03:07', 'Sat 16:08:02', 'Sat 04:34:40']}"
BITSkrieg,264,"{'challenge_name': ['sourceless-crypto', 'mvm', 'p11n-trophy', 'foundations'], 'solve_time': ['Sat 01:04:49', 'Sat 00:22:48', 'Sat 00:12:27', 'Sat 00:05:57']}"
Th3 F1n4l K3y T0 R00t,258,"{'challenge_name': ['notcrypto', 'foundations', 'p11n-trophy', 'mvm', 'submission'], 'solve_time': ['Sun 22:11:24', 'Sun 21:38:34', 'Sun 13:43:19', 'Sun 13:28:49', 'Sat 22:51:23']}"
B1pr06y-G,232,"{'challenge_name': ['pickle-season', 'trophy-plus64', 'p11n-trophy', 'mvm'], 'solve_time': ['Sat 15:24:51', 'Sat 06:48:52', 'Sat 04:15:18', 'Sat 00:24:13']}"
Hash Slinging Hackers,230,"{'challenge_name': ['trophy-plus', 'p11n-trophy', 'mvm'], 'solve_time': ['Sat 13:07:56', 'Sat 05:32:32', 'Sat 05:21:57']}"
HyperSpectrum,220,"{'challenge_name': ['pwny-heap', 'devnull-as-a-service'], 'solve_time': ['Sun 21:02:55', 'Sat 16:33:59']}"
kidpwn007,220,"{'challenge_name': ['pwny-heap', 'devnull-as-a-service'], 'solve_time': ['Sun 21:15:47', 'Sat 23:19:59']}"
tofu,220,"{'challenge_name': ['pwny-heap', 'devnull-as-a-service'], 'solve_time': ['Sun 02:42:37', 'Sun 01:21:25']}"
f5fea290a1a0,219,"{'challenge_name': ['curved-mvm', 'sourceless-crypto'], 'solve_time': ['Sat 08:40:28', 'Sat 07:19:35']}"
Schrodinger Bears,217,"{'challenge_name': ['trophy-plus64', 'mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 22:56:28', 'Sat 22:53:52', 'Sat 17:55:36', 'Fri 23:34:34']}"
UnTolerate,217,"{'challenge_name': ['trophy-plus64', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 11:06:50', 'Sat 06:14:57', 'Sat 00:12:15', 'Fri 23:35:05']}"
Chocolitos del Tiempo,217,"{'challenge_name': ['trophy-plus64', 'notcrypto', 'p11n-trophy', 'foundations'], 'solve_time': ['Sat 06:21:33', 'Sat 06:07:54', 'Sat 00:48:18', 'Fri 23:38:52']}"
meowsec,217,"{'challenge_name': ['trophy-plus64', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 09:14:23', 'Sat 00:30:31', 'Sat 00:26:37', 'Fri 23:56:08']}"
deadinfluence,217,"{'challenge_name': ['foundations', 'trophy-plus64', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:00:41', 'Sat 05:50:56', 'Sat 02:08:26', 'Sat 00:19:55']}"
./7ry_h4rd3r\.,217,"{'challenge_name': ['trophy-plus64', 'foundations', 'p11n-trophy', 'mvm'], 'solve_time': ['Sun 17:37:00', 'Sun 12:53:37', 'Sat 20:08:04', 'Sat 18:57:54']}"
BlitzHack,216,"{'challenge_name': ['notcrypto', 'devnull-as-a-service', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:14:52', 'Sat 01:54:05', 'Sat 01:07:18', 'Sat 00:31:14']}"
t3t_d3n_r,216,"{'challenge_name': ['mvm', 'devnull-as-a-service', 'p11n-trophy', 'foundations'], 'solve_time': ['Sun 19:46:57', 'Sun 11:23:25', 'Sat 05:59:43', 'Sat 05:53:34']}"
CRUx BPHC,215,"{'challenge_name': ['pickle-season', 'foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 19:52:29', 'Sun 16:11:39', 'Sun 15:41:08', 'Fri 23:40:12']}"
suzuneu,215,"{'challenge_name': ['pickle-season', 'mvm', 'p11n-trophy', 'foundations'], 'solve_time': ['Sat 18:33:55', 'Sat 08:08:38', 'Sat 05:20:49', 'Sat 05:16:19']}"
vym,215,"{'challenge_name': ['mvm', 'pickle-season', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 18:46:11', 'Sun 18:36:25', 'Sat 13:34:18', 'Sat 09:12:04']}"
DDN,211,"{'challenge_name': ['omnibius'], 'solve_time': ['Sat 05:05:44']}"
CP_Z3R0,208,"{'challenge_name': ['p11n-trophy', 'submission', 'mvm', 'foundations'], 'solve_time': ['Sat 15:44:28', 'Sat 04:39:15', 'Fri 23:55:00', 'Fri 23:36:00']}"
HawkSec,208,"{'challenge_name': ['foundations', 'submission', 'p11n-trophy', 'notcrypto'], 'solve_time': ['Sun 04:57:29', 'Sun 04:47:22', 'Sun 01:30:10', 'Sat 04:33:59']}"
ezri,204,"{'challenge_name': ['kittyconvert'], 'solve_time': ['Sat 09:32:42']}"
Status 418,200,"{'challenge_name': ['foundations', 'notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 03:47:04', 'Sat 02:29:00', 'Sat 00:05:33', 'Fri 23:34:51']}"
glar3g3x,200,"{'challenge_name': ['mvm', 'foundations', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 21:15:22', 'Sat 06:36:45', 'Sat 04:25:34', 'Fri 23:44:53']}"
aespaFanClub,200,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy', 'notcrypto'], 'solve_time': ['Sat 10:44:10', 'Sat 09:14:28', 'Sat 09:14:24', 'Sat 00:26:44']}"
Hive_sec,200,"{'challenge_name': ['notcrypto', 'p11n-trophy', 'foundations', 'mvm'], 'solve_time': ['Sat 16:48:09', 'Sat 09:44:47', 'Sat 01:48:34', 'Sat 00:30:46']}"
oh_word,182,"{'challenge_name': ['trophy-plus64', 'p11n-trophy', 'pickle-season'], 'solve_time': ['Sat 02:14:58', 'Sat 01:00:27', 'Sat 00:03:33']}"
epicmasterhacker,181,"{'challenge_name': ['pickle-season', 'mvm', 'devnull-as-a-service'], 'solve_time': ['Sat 11:16:10', 'Sat 09:39:35', 'Sat 09:31:02']}"
Firerey12,175,"{'challenge_name': ['trophy-plus64', 'submission', 'p11n-trophy'], 'solve_time': ['Sat 04:49:39', 'Sat 04:49:19', 'Sat 02:11:37']}"
relster,172,"{'challenge_name': ['man-vs-matrix', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 00:37:46', 'Sat 00:06:52', 'Fri 23:36:09']}"
Popax21,167,"{'challenge_name': ['trophy-plus64', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 03:49:03', 'Sat 00:33:34', 'Fri 23:36:52']}"
r34d_ht4cce$s,167,"{'challenge_name': ['trophy-plus64', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 03:08:59', 'Sat 02:54:14', 'Sat 01:23:51']}"
CyberCats,167,"{'challenge_name': ['foundations', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sat 09:20:43', 'Sat 09:14:57', 'Sat 02:00:25']}"
Krissy,167,"{'challenge_name': ['trophy-plus64', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 03:08:35', 'Sat 02:33:11', 'Sat 02:00:52']}"
pls gif job ty,167,"{'challenge_name': ['mvm', 'trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sat 16:19:03', 'Sat 15:00:15', 'Sat 10:50:51']}"
forrealmaybe,165,"{'challenge_name': ['pickle-season', 'mvm', 'notcrypto'], 'solve_time': ['Sat 22:57:08', 'Sat 20:55:38', 'Sat 01:09:49']}"
AuroraDawn,165,"{'challenge_name': ['pickle-season', 'notcrypto', 'mvm'], 'solve_time': ['Sat 14:54:22', 'Sat 14:25:18', 'Sat 14:01:08']}"
0xE0F,158,"{'challenge_name': ['notcrypto', 'submission', 'p11n-trophy'], 'solve_time': ['Sat 02:20:15', 'Sat 01:14:49', 'Fri 23:46:36']}"
Dombusters,158,"{'challenge_name': ['submission', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 05:38:20', 'Sat 00:32:56', 'Fri 23:52:45']}"
R3DARK.EXE,158,"{'challenge_name': ['notcrypto', 'submission', 'p11n-trophy'], 'solve_time': ['Sat 18:59:40', 'Sat 08:49:41', 'Sat 00:16:22']}"
lonekat,150,"{'challenge_name': ['mvm', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 03:24:38', 'Sat 03:09:47', 'Fri 23:33:45']}"
bl4ck0u7,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 11:51:35', 'Fri 23:57:15', 'Fri 23:34:30']}"
NCA@Nepal,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 00:16:51', 'Fri 23:57:37', 'Fri 23:37:37']}"
Téma la taille du r'hack,150,"{'challenge_name': ['foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 02:55:45', 'Sat 01:34:17', 'Fri 23:42:43']}"
RDX Snakes,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 11:26:09', 'Fri 23:59:49', 'Fri 23:46:08']}"
jyjh,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 00:16:36', 'Sat 00:10:49', 'Fri 23:46:52']}"
odasta,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 13:35:20', 'Sat 00:16:44', 'Fri 23:49:02']}"
Task141,150,"{'challenge_name': ['foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 04:56:53', 'Sat 02:35:21', 'Fri 23:56:05']}"
twc,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 11:05:12', 'Sat 01:07:59', 'Sat 00:55:33']}"
sk4r3kr0w,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 04:30:35', 'Sat 01:43:52', 'Sat 01:22:33']}"
lausey,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 01:07:31', 'Sat 02:20:13', 'Sat 01:23:22']}"
ByP@ss,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 04:09:36', 'Sat 01:31:36', 'Sat 01:27:18']}"
Malekith,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 02:27:32', 'Sat 02:06:32', 'Sat 02:05:03']}"
H4ck3rs F1ght Club,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 05:56:48', 'Sat 05:39:11', 'Sat 05:29:58']}"
What(),150,"{'challenge_name': ['notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sat 11:29:24', 'Sat 07:07:45', 'Sat 05:31:00']}"
Caitlyn Feet Pics,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sat 11:09:01', 'Sat 10:47:02', 'Sat 10:33:11']}"
VxPx2,150,"{'challenge_name': ['foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 21:33:13', 'Sat 22:43:34', 'Sat 11:58:51']}"
vanced,150,"{'challenge_name': ['mvm', 'notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 17:12:34', 'Sat 17:07:55', 'Sat 15:56:01']}"
Red Jessies,150,"{'challenge_name': ['foundations', 'p11n-trophy', 'mvm'], 'solve_time': ['Sun 06:12:07', 'Sat 19:05:26', 'Sat 17:22:27']}"
CyberSaintMalo,150,"{'challenge_name': ['notcrypto', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 05:52:58', 'Sat 20:11:15', 'Sat 20:04:00']}"
Les Bledardinho,150,"{'challenge_name': ['mvm', 'foundations', 'p11n-trophy'], 'solve_time': ['Sun 17:26:40', 'Sat 23:56:27', 'Sat 20:52:57']}"
Busy as a Beav,150,"{'challenge_name': ['foundations', 'mvm', 'p11n-trophy'], 'solve_time': ['Sun 00:02:45', 'Sat 23:27:38', 'Sat 23:15:14']}"
stas,150,"{'challenge_name': ['secure-sandbox'], 'solve_time': ['Sun 09:11:37']}"
vinh0212,122,"{'challenge_name': ['man-vs-matrix', 'p11n-trophy'], 'solve_time': ['Sun 08:25:59', 'Sat 07:48:01']}"
potarai,122,"{'challenge_name': ['man-vs-matrix', 'p11n-trophy'], 'solve_time': ['Sat 22:27:34', 'Sat 18:17:17']}"
blue.dragon.70,117,"{'challenge_name': ['trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sat 04:57:34', 'Sat 01:17:19']}"
cyber_empress,117,"{'challenge_name': ['trophy-plus64', 'p11n-trophy'], 'solve_time': ['Sat 15:04:48', 'Sat 13:23:04']}"
FPTU - Ethical Hackers Club,116,"{'challenge_name': ['devnull-as-a-service', 'p11n-trophy'], 'solve_time': ['Sat 09:21:24', 'Sat 07:11:22']}"
Goodwill Mischief,116,"{'challenge_name': ['p11n-trophy', 'devnull-as-a-service'], 'solve_time': ['Sat 15:26:43', 'Sat 15:11:02']}"
xherlock,115,"{'challenge_name': ['pickle-season', 'notcrypto'], 'solve_time': ['Sun 18:18:12', 'Sun 09:48:35']}"
tomato,114,"{'challenge_name': ['sourceless-crypto'], 'solve_time': ['Sat 02:14:33']}"
n132,114,"{'challenge_name': ['sourceless-crypto'], 'solve_time': ['Sat 05:13:56']}"
ZeroDay Team,108,"{'challenge_name': ['submission', 'p11n-trophy'], 'solve_time': ['Sat 18:40:04', 'Fri 23:37:52']}"
jux,108,"{'challenge_name': ['submission', 'p11n-trophy'], 'solve_time': ['Sun 07:25:20', 'Sat 14:06:01']}"
halcyon,108,"{'challenge_name': ['submission', 'p11n-trophy'], 'solve_time': ['Sun 08:04:05', 'Sat 22:53:17']}"
0x5t,105,"{'challenge_name': ['curved-mvm'], 'solve_time': ['Sun 09:47:20']}"
dolokip,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 00:07:00', 'Fri 23:36:27']}"
Sekoia,100,"{'challenge_name': ['p11n-trophy', 'mvm'], 'solve_time': ['Fri 23:38:48', 'Fri 23:36:43']}"
accountrement,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Fri 23:57:38', 'Fri 23:38:40']}"
roshansrikanth21,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 20:17:16', 'Fri 23:39:23']}"
UNNAMEDT3AM,100,"{'challenge_name': ['notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 02:54:20', 'Fri 23:41:54']}"
ins0m1a_Øwls,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 00:44:45', 'Fri 23:42:48']}"
Badger,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 16:04:56', 'Fri 23:44:22']}"
Wired Ghost,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 00:32:06', 'Fri 23:45:12']}"
Cesi2k17,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 00:47:44', 'Fri 23:47:37']}"
cyphex,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 00:03:32', 'Fri 23:48:52']}"
sp4r1ng,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 00:04:59', 'Fri 23:55:41']}"
hamim,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 01:06:32', 'Sat 00:02:29']}"
kBxAc,100,"{'challenge_name': ['mvm', 'foundations'], 'solve_time': ['Sat 00:16:01', 'Sat 00:06:56']}"
1432,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 01:08:41', 'Sat 00:07:30']}"
f4n_n3r0,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 21:56:57', 'Sat 00:07:33']}"
framedd,100,"{'challenge_name': ['foundations', 'mvm'], 'solve_time': ['Sat 00:19:52', 'Sat 00:12:07']}"
Team13,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 12:12:49', 'Sat 00:14:18']}"
6b3n0ug@,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 20:11:41', 'Sat 00:17:23']}"
tacos,100,"{'challenge_name': ['p11n-trophy', 'mvm'], 'solve_time': ['Sat 00:33:26', 'Sat 00:22:29']}"
Strangek,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 00:35:21', 'Sat 00:31:05']}"
Jay,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 00:36:27', 'Sat 00:31:39']}"
5yn0us14,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 02:19:47', 'Sat 00:35:22']}"
brucel33t,100,"{'challenge_name': ['notcrypto', 'p11n-trophy'], 'solve_time': ['Sat 02:10:12', 'Sat 00:36:18']}"
stutipatel2710@gmail.com,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 01:18:51', 'Sat 00:53:58']}"
leakedpii,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 01:19:20', 'Sat 00:54:27']}"
siginthq,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:32:38', 'Sat 01:03:33']}"
4k4sh1,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 01:15:42', 'Sat 01:15:05']}"
0xdcc1,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 01:33:04', 'Sat 01:20:53']}"
MrByN4rY,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 03:16:50', 'Sat 01:22:49']}"
PwnTeras,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:00:48', 'Sat 01:26:19']}"
dtexetd,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 02:15:42', 'Sat 01:27:47']}"
Platypwnies,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 02:38:41', 'Sat 02:33:12']}"
OakTree,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 04:28:25', 'Sat 02:46:33']}"
daylanzo,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 13:20:43', 'Sat 02:50:53']}"
ctfrrteam,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 03:10:12', 'Sat 03:05:48']}"
pAck3tAssass1n,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 03:51:28', 'Sat 03:35:42']}"
jp,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 04:14:24', 'Sat 03:56:59']}"
skav,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 04:01:22', 'Sat 03:58:15']}"
sudoKiwi,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 06:06:49', 'Sat 04:54:50']}"
psivasekar1@gmail.com,100,"{'challenge_name': ['p11n-trophy', 'mvm'], 'solve_time': ['Sat 06:17:51', 'Sat 05:59:03']}"
0xrat,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:45:28', 'Sat 06:42:50']}"
rootsanctum,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 07:53:23', 'Sat 07:21:39']}"
Max,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 08:23:57', 'Sat 07:35:33']}"
ZoeCyber001,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 08:19:13', 'Sat 07:56:56']}"
LamentXU,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 16:32:34', 'Sat 08:03:07']}"
CUHK0x,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 09:19:55', 'Sat 08:44:12']}"
winky,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 09:08:24', 'Sat 08:58:10']}"
MidNightSuyaSuya,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sun 07:38:33', 'Sat 10:24:15']}"
Epsilon,100,"{'challenge_name': ['p11n-trophy', 'mvm'], 'solve_time': ['Sat 10:47:26', 'Sat 10:43:01']}"
llamafruit,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 11:40:32', 'Sat 11:09:53']}"
ch1lL_9uy,100,"{'challenge_name': ['p11n-trophy', 'notcrypto'], 'solve_time': ['Sat 22:41:36', 'Sat 11:11:24']}"
nottoxic,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 13:34:04', 'Sat 12:06:07']}"
V3N0M,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 13:21:00', 'Sat 13:11:07']}"
5UD0,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 14:20:05', 'Sat 14:17:40']}"
M4yb3,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sat 15:07:35', 'Sat 15:03:43']}"
mravtechinfo,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sat 17:54:26', 'Sat 17:39:55']}"
Tinfoil,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 18:29:48', 'Sat 18:19:46']}"
pheonix,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 20:18:06', 'Sat 20:12:29']}"
koustubh007,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 20:19:20', 'Sat 20:13:35']}"
micar0,100,"{'challenge_name': ['foundations', 'p11n-trophy'], 'solve_time': ['Sat 23:14:06', 'Sat 21:50:26']}"
1nf1n1ty,100,"{'challenge_name': ['mvm', 'p11n-trophy'], 'solve_time': ['Sun 19:22:15', 'Sat 23:35:15']}"
wolf,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sun 21:25:41', 'Sun 00:35:22']}"
Gre3nH@T,100,"{'challenge_name': ['p11n-trophy', 'foundations'], 'solve_time': ['Sun 01:19:35', 'Sun 00:53:25']}"
haru,100,"{'challenge_name': ['p11n-trophy', 'mvm'], 'solve_time': ['Sun 16:49:40', 'Sun 16:46:57']}"
